generation	AC	ID	AuROC	roc_auc	AuPR	pr_auc	parent_AC	parent_ID	selected
7	cluster_4_G7_M1_C4	cluster_4_G7_M1_C4	0.7901695970802071	0.7897161312748023	0.7884672474041569	0.7861434170809913	cluster_4_G5_M4_C1	cluster_4_G5_M4_C1	0
7	cluster_4_G7_M3_C6	cluster_4_G7_M3_C6	0.7872057758595717	0.786741737392463	0.7842779863839183	0.7825671960068009	cluster_4_G6_M2_C10	cluster_4_G6_M2_C10	0
7	cluster_4_G7_M1_C8	cluster_4_G7_M1_C8	0.7740374532920082	0.7741462213596735	0.7647266706593379	0.7637549954364277	cluster_4_G5_M4_C1	cluster_4_G5_M4_C1	0
8	cluster_4_G8_M3_C5	cluster_4_G8_M3_C5	0.843225241143585	0.8428153694638358	0.8307928337133945	0.8292548815872002	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	1
8	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	0.843225241143585	0.8428153694638358	0.8307928337133945	0.8292548815872002	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	1
8	cluster_4_G8_M3_C7	cluster_4_G8_M3_C7	0.8413353416562872	0.8409340150044897	0.8289687426152783	0.8270728740957001	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	1
8	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	0.8403435390898821	0.839937577846653	0.8251759420503902	0.8233332963709893	cluster_4_G7_M2_C1	cluster_4_G7_M2_C1	1
8	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	0.8398402514265851	0.839399820409582	0.8244701475394681	0.8227037327077182	cluster_4_G7_M5_C7	cluster_4_G7_M5_C7	1
8	cluster_4_G8_M4_C10	cluster_4_G8_M4_C10	0.8387280943139357	0.838310546592127	0.8224060934459315	0.8205397724380732	cluster_4_G7_M4_C8	cluster_4_G7_M4_C8	0
8	cluster_4_G8_M1_C5	cluster_4_G8_M1_C5	0.8385085305448544	0.8381060452451987	0.8292749984710431	0.8273838766387484	cluster_4_G7_M2_C1	cluster_4_G7_M2_C1	0
8	cluster_4_G8_M2_C9	cluster_4_G8_M2_C9	0.8366284795643483	0.8362094835327172	0.8236098258612894	0.822063676395502	cluster_4_G7_M2_C7	cluster_4_G7_M2_C7	0
8	cluster_4_G8_M1_C7	cluster_4_G8_M1_C7	0.8362514845175677	0.8358403093589781	0.8246519105062439	0.8229010990607444	cluster_4_G7_M2_C1	cluster_4_G7_M2_C1	0
8	cluster_4_G8_M4_C3	cluster_4_G8_M4_C3	0.8360500246212668	0.8356458013498248	0.8234199946654213	0.821675835790963	cluster_4_G7_M4_C8	cluster_4_G7_M4_C8	0
8	cluster_4_G8_M3_C9	cluster_4_G8_M3_C9	0.836048721142427	0.8356437737160733	0.8252894003829708	0.8239464921729129	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	0
8	cluster_4_G8_M2_C1	cluster_4_G8_M2_C1	0.8355700547461118	0.8351527966862672	0.8205821985577709	0.8189860906628886	cluster_4_G7_M2_C7	cluster_4_G7_M2_C7	0
8	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	0.8354370999044114	0.8350336007878805	0.8258842683431661	0.8242655908936533	cluster_4_G6_M3_C4	cluster_4_G6_M3_C4	0
8	cluster_4_G8_M3_C8	cluster_4_G8_M3_C8	0.835405961243229	0.8350078208730412	0.8259348736761226	0.8241172006587254	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	0
8	cluster_4_G8_M5_C1	cluster_4_G8_M5_C1	0.8350146279292067	0.8345778176867595	0.8241726364508547	0.822428961014106	cluster_4_G7_M5_C7	cluster_4_G7_M5_C7	0
8	cluster_4_G8_M1_C3	cluster_4_G8_M1_C3	0.8342745416099409	0.833862062972511	0.8243333485970723	0.822525087232226	cluster_4_G7_M2_C1	cluster_4_G7_M2_C1	0
8	cluster_4_G8_M2_C6	cluster_4_G8_M2_C6	0.833822668945341	0.8334035280827274	0.8194538701534441	0.8179283878803795	cluster_4_G7_M2_C7	cluster_4_G7_M2_C7	0
8	cluster_4_G7_M5_C7	cluster_4_G7_M5_C7	0.833146597920227	0.8327177533818035	0.822002113356423	0.8202377785705354	cluster_4_G6_M5_C2	cluster_4_G6_M5_C2	0
8	cluster_4_G7_M2_C1	cluster_4_G7_M2_C1	0.8328055209570432	0.8323902905309503	0.8229366571176254	0.8212192693885594	cluster_4_G6_M2_C9	cluster_4_G6_M2_C9	0
8	cluster_4_G8_M1_C10	cluster_4_G8_M1_C10	0.8328055209570432	0.8323902905309503	0.8229366571176254	0.8212192693885594	cluster_4_G7_M2_C1	cluster_4_G7_M2_C1	0
8	cluster_4_G8_M5_C7	cluster_4_G8_M5_C7	0.8324421400225934	0.8320057642730933	0.8215006340658594	0.8195941705614899	cluster_4_G7_M5_C7	cluster_4_G7_M5_C7	0
8	cluster_4_G8_M4_C2	cluster_4_G8_M4_C2	0.8322172175071687	0.8318027112359876	0.8205651340022405	0.8186899450510787	cluster_4_G7_M4_C8	cluster_4_G7_M4_C8	0
8	cluster_4_G7_M4_C8	cluster_4_G7_M4_C8	0.8322172175071687	0.8318027112359876	0.8205651340022405	0.8186899450510787	cluster_4_G6_M3_C4	cluster_4_G6_M3_C4	0
8	cluster_4_G8_M3_C4	cluster_4_G8_M3_C4	0.8319863569214725	0.8315756162558295	0.8218954506776615	0.8199930924601432	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	0
8	cluster_4_G8_M2_C10	cluster_4_G8_M2_C10	0.8318254497001997	0.8314076123164267	0.8190072147386462	0.8172491802756561	cluster_4_G7_M2_C7	cluster_4_G7_M2_C7	0
8	cluster_4_G7_M2_C7	cluster_4_G7_M2_C7	0.8318254497001997	0.8314076123164267	0.8190072147386462	0.8172491802756561	cluster_4_G6_M2_C9	cluster_4_G6_M2_C9	0
8	cluster_4_G8_M5_C10	cluster_4_G8_M5_C10	0.8317505720823796	0.8313115893751991	0.8196012970381625	0.8182607952987485	cluster_4_G7_M5_C7	cluster_4_G7_M5_C7	0
8	cluster_4_G8_M4_C8	cluster_4_G8_M4_C8	0.8316286243953304	0.8312074558989659	0.8206823729009289	0.8186655792900697	cluster_4_G7_M4_C8	cluster_4_G7_M4_C8	0
8	cluster_4_G8_M2_C8	cluster_4_G8_M2_C8	0.8315756162558293	0.8311401094922226	0.8191304091506811	0.8175978225832119	cluster_4_G7_M2_C7	cluster_4_G7_M2_C7	0
8	cluster_4_G8_M1_C9	cluster_4_G8_M1_C9	0.8311286678446251	0.8307138719114793	0.8184483330438103	0.8172036021519632	cluster_4_G7_M2_C1	cluster_4_G7_M2_C1	0
8	cluster_4_G8_M5_C5	cluster_4_G8_M5_C5	0.8300143382672421	0.8295565275323697	0.8203885534024886	0.8186602189439144	cluster_4_G7_M5_C7	cluster_4_G7_M5_C7	0
8	cluster_4_G8_M1_C8	cluster_4_G8_M1_C8	0.8294536975349768	0.8290241288416418	0.8198735454127708	0.8180139421038204	cluster_4_G7_M2_C1	cluster_4_G7_M2_C1	0
8	cluster_4_G8_M4_C5	cluster_4_G8_M4_C5	0.8293957651420795	0.8289747414766966	0.8146317388812305	0.8131628865695961	cluster_4_G7_M4_C8	cluster_4_G7_M4_C8	0
8	cluster_4_G8_M3_C2	cluster_4_G8_M3_C2	0.8292350027517884	0.8288151377342641	0.8230201317367739	0.8211651447130417	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	0
8	cluster_4_G8_M5_C4	cluster_4_G8_M5_C4	0.8292279060336584	0.8287947165657676	0.8188330106952907	0.8172005437890586	cluster_4_G7_M5_C7	cluster_4_G7_M5_C7	0
8	cluster_4_G8_M4_C4	cluster_4_G8_M4_C4	0.827877501955218	0.8274472091069721	0.8186584498303224	0.8167871953366043	cluster_4_G7_M4_C8	cluster_4_G7_M4_C8	0
8	cluster_4_G8_M3_C10	cluster_4_G8_M3_C10	0.8277766995915762	0.8273620484894127	0.8156920773220397	0.8147723797397639	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	0
8	cluster_4_G8_M3_C6	cluster_4_G8_M3_C6	0.8272111346059149	0.8267744691944501	0.8175150233779477	0.815793527472257	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	0
8	cluster_4_G8_M3_C1	cluster_4_G8_M3_C1	0.8260817426063782	0.8256531877299191	0.8196789620007664	0.8177387213472356	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	0
8	cluster_4_G8_M5_C6	cluster_4_G8_M5_C6	0.8258888277380297	0.825449845030849	0.8181255360142259	0.8165757560257544	cluster_4_G7_M5_C7	cluster_4_G7_M5_C7	0
8	cluster_4_G8_M5_C3	cluster_4_G8_M5_C3	0.8258888277380297	0.825449845030849	0.8181255360142259	0.8165757560257544	cluster_4_G7_M5_C7	cluster_4_G7_M5_C7	0
8	cluster_4_G8_M1_C6	cluster_4_G8_M1_C6	0.8256711467717174	0.8252564956695537	0.8164315822363826	0.8146070136543898	cluster_4_G7_M2_C1	cluster_4_G7_M2_C1	0
8	cluster_4_G8_M2_C7	cluster_4_G8_M2_C7	0.8254967702690955	0.8250569185760217	0.8103717580951085	0.8085608501069672	cluster_4_G7_M2_C7	cluster_4_G7_M2_C7	0
8	cluster_4_G8_M1_C2	cluster_4_G8_M1_C2	0.8253806158213365	0.8249517712829129	0.8117257369502656	0.8094463167030137	cluster_4_G7_M2_C1	cluster_4_G7_M2_C1	0
8	cluster_4_G8_M2_C4	cluster_4_G8_M2_C4	0.8249455435506764	0.8245064160125134	0.8140773246869613	0.8122826149334001	cluster_4_G7_M2_C7	cluster_4_G7_M2_C7	0
8	cluster_4_G8_M4_C7	cluster_4_G8_M4_C7	0.8241227587405493	0.8237070938215103	0.8138211083209346	0.8117578123180533	cluster_4_G7_M4_C8	cluster_4_G7_M4_C8	0
8	cluster_4_G8_M4_C6	cluster_4_G8_M4_C6	0.8239089882107575	0.8234843437708194	0.8133912058355598	0.8117475343157515	cluster_4_G7_M4_C8	cluster_4_G7_M4_C8	0
8	cluster_4_G8_M5_C8	cluster_4_G8_M5_C8	0.8215879268893199	0.8211346059148974	0.8115287641045849	0.8098180916230383	cluster_4_G7_M5_C7	cluster_4_G7_M5_C7	0
8	cluster_4_G8_M2_C5	cluster_4_G8_M2_C5	0.8213690872751499	0.8209366219621702	0.8100966347800016	0.8083478840333087	cluster_4_G7_M2_C7	cluster_4_G7_M2_C7	0
8	cluster_4_G8_M1_C1	cluster_4_G8_M1_C1	0.8144218347188832	0.8139867624482229	0.8001041562113851	0.7979707736142391	cluster_4_G7_M2_C1	cluster_4_G7_M2_C1	0
8	cluster_4_G8_M2_C3	cluster_4_G8_M2_C3	0.8142684587086866	0.8138694493526055	0.8046657144996752	0.8030301172513241	cluster_4_G7_M2_C7	cluster_4_G7_M2_C7	0
8	cluster_4_G8_M4_C1	cluster_4_G8_M4_C1	0.8116749703096486	0.8112291805463024	0.8082094910049017	0.8062219843096796	cluster_4_G7_M4_C8	cluster_4_G7_M4_C8	0
8	cluster_4_G8_M2_C2	cluster_4_G8_M2_C2	0.8061495235060679	0.8057038785737043	0.7992112889360817	0.7973999607141705	cluster_4_G7_M2_C7	cluster_4_G7_M2_C7	0
8	cluster_4_G8_M4_C9	cluster_4_G8_M4_C9	0.7996677577267332	0.7992297888364279	0.788939361867287	0.7870703326144155	cluster_4_G7_M4_C8	cluster_4_G7_M4_C8	0
8	cluster_4_G8_M5_C9	cluster_4_G8_M5_C9	0.77597789879211	0.7754749007907772	0.7779026230172321	0.7763066327825741	cluster_4_G7_M5_C7	cluster_4_G7_M5_C7	0
9	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	0.8622261970280678	0.861866002375228	0.8469216855150116	0.845416643871154	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	1
9	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	0.8511081018451462	0.8506996784752194	0.8381219874163901	0.8363105311620795	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	1
9	cluster_4_G9_M5_C4	cluster_4_G9_M5_C4	0.8497151174579263	0.8493137908061292	0.8304460715534926	0.8290026363021691	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	1
9	cluster_4_G9_M1_C1	cluster_4_G9_M1_C1	0.8479603452770613	0.8475636532166961	0.8324506915856837	0.8306082496954995	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	1
9	cluster_4_G9_M1_C7	cluster_4_G9_M1_C7	0.8476531587637228	0.8472521217738898	0.8332252116740098	0.8314739414699086	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	1
9	cluster_4_G9_M4_C10	cluster_4_G9_M4_C10	0.8476136199055703	0.8472322799293225	0.8320850224299038	0.8303377659038096	cluster_4_G8_M3_C7	cluster_4_G8_M3_C7	0
9	cluster_4_G9_M3_C3	cluster_4_G9_M3_C3	0.847421718854097	0.8470202473713178	0.8321199586998739	0.8306565813725683	cluster_4_G8_M3_C5	cluster_4_G8_M3_C5	0
9	cluster_4_G9_M4_C3	cluster_4_G9_M4_C3	0.8462952234742057	0.845895634794195	0.8331341222309933	0.8311972243851111	cluster_4_G8_M3_C7	cluster_4_G8_M3_C7	0
9	cluster_4_G9_M5_C6	cluster_4_G9_M5_C6	0.8439221678301421	0.8434965095733278	0.8274285345660881	0.8254002855185146	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	0
9	cluster_4_G9_M4_C4	cluster_4_G9_M4_C4	0.8434359702227495	0.8430292848246097	0.830521658296907	0.828773465583867	cluster_4_G8_M3_C7	cluster_4_G8_M3_C7	0
9	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	0.843225241143585	0.8428153694638358	0.8307928337133945	0.8292548815872002	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	0
9	cluster_4_G8_M3_C5	cluster_4_G8_M3_C5	0.843225241143585	0.8428153694638358	0.8307928337133945	0.8292548815872002	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	0
9	cluster_4_G9_M3_C10	cluster_4_G9_M3_C10	0.8431283492164643	0.8427245604379688	0.8311322243615159	0.8295764328483071	cluster_4_G8_M3_C5	cluster_4_G8_M3_C5	0
9	cluster_4_G9_M3_C5	cluster_4_G9_M3_C5	0.8429496277843757	0.8425426527242706	0.8306577544887307	0.8289327345745829	cluster_4_G8_M3_C5	cluster_4_G8_M3_C5	0
9	cluster_4_G9_M4_C5	cluster_4_G9_M4_C5	0.8425162934855029	0.8421233670306751	0.8296002476059375	0.8277958169739058	cluster_4_G8_M3_C7	cluster_4_G8_M3_C7	0
9	cluster_4_G9_M5_C5	cluster_4_G9_M5_C5	0.8422038930568027	0.8417607102511369	0.8262656435362106	0.8246122530773523	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	0
9	cluster_4_G9_M3_C1	cluster_4_G9_M3_C1	0.8420986009327118	0.8416772876053645	0.8298310564341136	0.8281165862074698	cluster_4_G8_M3_C5	cluster_4_G8_M3_C5	0
9	cluster_4_G9_M2_C9	cluster_4_G9_M2_C9	0.8418635402485299	0.8414669930191466	0.8302736862279181	0.8286375772722104	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	0
9	cluster_4_G9_M1_C10	cluster_4_G9_M1_C10	0.8415906786779825	0.8411844277727892	0.8270037189612298	0.8252160305819043	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	0
9	cluster_4_G8_M3_C7	cluster_4_G8_M3_C7	0.8413353416562872	0.8409340150044897	0.8289687426152783	0.8270728740957001	cluster_4_G7_M4_C4	cluster_4_G7_M4_C4	0
9	cluster_4_G9_M4_C8	cluster_4_G9_M4_C8	0.8405554268169046	0.8401681487703849	0.8270878180500206	0.8256421776262396	cluster_4_G8_M3_C7	cluster_4_G8_M3_C7	0
9	cluster_4_G9_M1_C6	cluster_4_G9_M1_C6	0.8405416678735909	0.8401335341656286	0.8238019899804081	0.8224898756169616	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	0
9	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	0.8403435390898821	0.839937577846653	0.8251759420503902	0.8233332963709893	cluster_4_G7_M2_C1	cluster_4_G7_M2_C1	0
9	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	0.8398402514265851	0.839399820409582	0.8244701475394681	0.8227037327077182	cluster_4_G7_M5_C7	cluster_4_G7_M5_C7	0
9	cluster_4_G9_M5_C10	cluster_4_G9_M5_C10	0.8398402514265851	0.839399820409582	0.8244701475394681	0.8227037327077182	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	0
9	cluster_4_G9_M2_C7	cluster_4_G9_M2_C7	0.839786084639226	0.8393856269733222	0.8292616068395309	0.8275867007223229	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	0
9	cluster_4_G9_M5_C3	cluster_4_G9_M5_C3	0.8396939721345188	0.839255423920285	0.8237311938089694	0.8223180381242172	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	0
9	cluster_4_G9_M2_C5	cluster_4_G9_M2_C5	0.8396218463053619	0.8391945949077426	0.8284172228608078	0.8266444280677876	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	0
9	cluster_4_G9_M5_C8	cluster_4_G9_M5_C8	0.8391129102337573	0.8386762448222924	0.8246293637251458	0.8225854991290023	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	0
9	cluster_4_G9_M4_C9	cluster_4_G9_M4_C9	0.8388620629725111	0.838463922602323	0.8273716747913643	0.8253184398910725	cluster_4_G8_M3_C7	cluster_4_G8_M3_C7	0
9	cluster_4_G9_M4_C2	cluster_4_G9_M4_C2	0.8385899255568754	0.8381791848912319	0.8264891432362693	0.8247334517578211	cluster_4_G8_M3_C7	cluster_4_G8_M3_C7	0
9	cluster_4_G9_M1_C3	cluster_4_G9_M1_C3	0.8383408162674164	0.837961648755902	0.8215271180541551	0.820198540248995	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	0
9	cluster_4_G9_M4_C1	cluster_4_G9_M4_C1	0.836720157576108	0.8363140515018972	0.8245373694687456	0.8226418701108255	cluster_4_G8_M3_C7	cluster_4_G8_M3_C7	0
9	cluster_4_G9_M4_C6	cluster_4_G9_M4_C6	0.8364426614141294	0.8360196101149958	0.8251903588342079	0.8233272393447647	cluster_4_G8_M3_C7	cluster_4_G8_M3_C7	0
9	cluster_4_G9_M1_C9	cluster_4_G9_M1_C9	0.8363134721779681	0.8359127248501	0.8232583960354511	0.8212341001335184	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	0
9	cluster_4_G9_M2_C10	cluster_4_G9_M2_C10	0.8346551574312778	0.8342435477797411	0.8212595661539407	0.8201368674290673	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	0
9	cluster_4_G9_M2_C1	cluster_4_G9_M2_C1	0.8336669756394287	0.833800220143093	0.8227460469356719	0.8208737087593837	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	0
9	cluster_4_G9_M1_C4	cluster_4_G9_M1_C4	0.8336139674999271	0.8331945369753497	0.8206862137394467	0.8189004802816572	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	0
9	cluster_4_G9_M5_C7	cluster_4_G9_M5_C7	0.8329854010369895	0.8325478666396314	0.8186362320965411	0.8169720604170942	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	0
9	cluster_4_G9_M1_C5	cluster_4_G9_M1_C5	0.8326186889899486	0.8322144657185064	0.8151998617878917	0.8141975827381623	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	0
9	cluster_4_G9_M5_C1	cluster_4_G9_M5_C1	0.8312323668279116	0.8308087362048489	0.8170138284486286	0.8154013787920975	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	0
9	cluster_4_G9_M5_C9	cluster_4_G9_M5_C9	0.8302832894012688	0.829840106595603	0.8160611883124288	0.8145027896612494	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	0
9	cluster_4_G9_M3_C8	cluster_4_G9_M3_C8	0.8296528401355617	0.8292151609072212	0.819618561401161	0.8179056133309115	cluster_4_G8_M3_C5	cluster_4_G8_M3_C5	0
9	cluster_4_G9_M2_C6	cluster_4_G9_M2_C6	0.8277578715638849	0.8273246820959941	0.818842795379187	0.8171281492205685	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	0
9	cluster_4_G9_M4_C7	cluster_4_G9_M4_C7	0.8259993337774819	0.8255827998725487	0.8114660399009909	0.8097076710277571	cluster_4_G8_M3_C7	cluster_4_G8_M3_C7	0
9	cluster_4_G9_M3_C6	cluster_4_G9_M3_C6	0.8249548127335394	0.8245227819135069	0.8165850821311482	0.8146287904971197	cluster_4_G8_M3_C5	cluster_4_G8_M3_C5	0
9	cluster_4_G9_M2_C8	cluster_4_G9_M2_C8	0.8228982127856791	0.8224810995568173	0.8147245968942145	0.8131182917393107	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	0
9	cluster_4_G9_M3_C4	cluster_4_G9_M3_C4	0.8179867045158297	0.8175390319497147	0.810090235358472	0.8082582213148293	cluster_4_G8_M3_C5	cluster_4_G8_M3_C5	0
9	cluster_4_G9_M3_C2	cluster_4_G9_M3_C2	0.8151664107985981	0.8147184485705181	0.808573733697288	0.8066622409725246	cluster_4_G8_M3_C5	cluster_4_G8_M3_C5	0
9	cluster_4_G9_M1_C8	cluster_4_G9_M1_C8	0.8147104828664947	0.8142722243142253	0.8043482844105503	0.8020947282565206	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	0
9	cluster_4_G9_M3_C9	cluster_4_G9_M3_C9	0.8117691104481072	0.8113414245575414	0.7980733501879632	0.7959927534159276	cluster_4_G8_M3_C5	cluster_4_G8_M3_C5	0
9	cluster_4_G9_M3_C7	cluster_4_G9_M3_C7	0.8088684355357295	0.8084316252932826	0.8025306217667821	0.8007603275830333	cluster_4_G8_M3_C5	cluster_4_G8_M3_C5	0
9	cluster_4_G9_M5_C2	cluster_4_G9_M5_C2	0.8051232511658896	0.8046467572343075	0.789063399958467	0.7872347703843706	cluster_4_G8_M5_C2	cluster_4_G8_M5_C2	0
9	cluster_4_G9_M2_C3	cluster_4_G9_M2_C3	0.801350693740405	0.8009175042725138	0.7927541839596834	0.7913364581720539	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	0
9	cluster_4_G9_M1_C2	cluster_4_G9_M1_C2	0.7905884482808556	0.7901362859542913	0.7836956768719849	0.7819883918665633	cluster_4_G8_M1_C4	cluster_4_G8_M1_C4	0
10	cluster_4_G10_M3_C4	cluster_4_G10_M3_C4	0.8702272398111404	0.8698602381021348	0.8536679515935822	0.8520968761392822	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	1
10	cluster_4_G10_M4_C2	cluster_4_G10_M4_C2	0.8673934768125591	0.8670300958781102	0.8521379353880791	0.8505262074033987	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	1
10	cluster_4_G10_M4_C1	cluster_4_G10_M4_C1	0.8653413666251487	0.8649795788315036	0.8485238009181545	0.8469422510946312	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	1
10	cluster_4_G10_M4_C8	cluster_4_G10_M4_C8	0.8643699852272395	0.864013556179938	0.8494143528350764	0.8478975130996544	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	1
10	cluster_4_G10_M4_C3	cluster_4_G10_M4_C3	0.863593401500449	0.8632361034672538	0.8467119699237825	0.8453481038819697	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	1
10	cluster_4_G10_M4_C9	cluster_4_G10_M4_C9	0.8634478463632943	0.8630792515134837	0.8474123889330185	0.8462670453809201	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	0
10	cluster_4_G10_M4_C6	cluster_4_G10_M4_C6	0.8626708281435562	0.8623090403499117	0.8472136761421968	0.8456734885256376	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	0
10	cluster_4_G10_M4_C4	cluster_4_G10_M4_C4	0.8622261970280678	0.861866002375228	0.8469216855150116	0.845416643871154	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	0
10	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	0.8622261970280678	0.861866002375228	0.8469216855150116	0.845416643871154	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	0
10	cluster_4_G10_M2_C5	cluster_4_G10_M2_C5	0.8584295976595308	0.8580589751759695	0.8425258503280918	0.8410681709018214	cluster_4_G9_M1_C7	cluster_4_G9_M1_C7	0
10	cluster_4_G10_M5_C3	cluster_4_G10_M5_C3	0.8566166034238043	0.8562138284621846	0.8381033340157954	0.8364480570446944	cluster_4_G9_M5_C4	cluster_4_G9_M5_C4	0
10	cluster_4_G10_M4_C5	cluster_4_G10_M4_C5	0.8565084146800682	0.8561340265909684	0.841785768775145	0.8403045596864863	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	0
10	cluster_4_G10_M3_C5	cluster_4_G10_M3_C5	0.8551887147698635	0.8547953538220896	0.8378486502029474	0.836289853354043	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	0
10	cluster_4_G10_M4_C10	cluster_4_G10_M4_C10	0.8551614865452012	0.8547740636676998	0.8407187276521346	0.8391148808867354	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	0
10	cluster_4_G10_M5_C4	cluster_4_G10_M5_C4	0.8541514352750337	0.8537579294962778	0.8344657288712372	0.8328929874223452	cluster_4_G9_M5_C4	cluster_4_G9_M5_C4	0
10	cluster_4_G10_M4_C7	cluster_4_G10_M4_C7	0.853768212496017	0.8533945485618283	0.8374730297451701	0.8359731417039532	cluster_4_G9_M2_C4	cluster_4_G9_M2_C4	0
10	cluster_4_G10_M5_C2	cluster_4_G10_M5_C2	0.8530993830200151	0.8532376966080585	0.834167542926773	0.8324512087809874	cluster_4_G9_M5_C4	cluster_4_G9_M5_C4	0
10	cluster_4_G10_M1_C5	cluster_4_G10_M1_C5	0.8517231990267355	0.8513491005996002	0.8371547112840427	0.8353826611378646	cluster_4_G9_M1_C1	cluster_4_G9_M1_C1	0
10	cluster_4_G10_M3_C6	cluster_4_G10_M3_C6	0.8513509834023691	0.8509632708629029	0.8379273687690462	0.8362121603916403	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	0
10	cluster_4_G10_M2_C8	cluster_4_G10_M2_C8	0.8512565536019469	0.8508689858934624	0.8336725721826693	0.8319999069225658	cluster_4_G9_M1_C7	cluster_4_G9_M1_C7	0
10	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	0.8511081018451462	0.8506996784752194	0.8381219874163901	0.8363105311620795	cluster_4_G8_M3_C3	cluster_4_G8_M3_C3	0
10	cluster_4_G10_M3_C9	cluster_4_G10_M3_C9	0.8505791790979922	0.8501758248124438	0.8382889090364467	0.8365124194256597	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	0
10	cluster_4_G10_M5_C5	cluster_4_G10_M5_C5	0.8505759928163832	0.8501774179532485	0.8315623833415826	0.8301499402909374	cluster_4_G9_M5_C4	cluster_4_G9_M5_C4	0
10	cluster_4_G10_M2_C7	cluster_4_G10_M2_C7	0.8505480404368099	0.8501483069258176	0.8366023904163647	0.8344963130436004	cluster_4_G9_M1_C7	cluster_4_G9_M1_C7	0
10	cluster_4_G10_M5_C10	cluster_4_G10_M5_C10	0.8501448309822431	0.8497449526402688	0.8297577708894817	0.8280025597303576	cluster_4_G9_M5_C4	cluster_4_G9_M5_C4	0
10	cluster_4_G10_M3_C3	cluster_4_G10_M3_C3	0.8497233728239144	0.8493210323552416	0.8370921107123255	0.8352806736173386	cluster_4_G9_M2_C2	cluster_4_G9_M2_C2	0
10	cluster_4_G10_M5_C6	cluster_4_G10_M5_C6	0.8497151174579263	0.8493137908061292	0.8304460715534926	0.8290026363021691	cluster_4_G9_M5_C4	cluster_4_G9_M5_C4	0
